feature
"avg_iews_anom_z_(-14.0,162.0)"
"avg_iews_anom_z_(-14.0,164.0)"
"avg_iews_anom_z_(-14.0,166.0)"
"avg_iews_anom_z_(-14.0,168.0)"
"avg_iews_anom_z_(-14.0,170.0)"
"avg_iews_anom_z_(-14.0,172.0)"
"avg_iews_anom_z_(-14.0,174.0)"
"avg_iews_anom_z_(-14.0,176.0)"
"avg_iews_anom_z_(-14.0,178.0)"
"avg_iews_anom_z_(-14.0,180.0)"
"avg_iews_anom_z_(-14.0,182.0)"
"avg_iews_anom_z_(-14.0,184.0)"
"avg_iews_anom_z_(-14.0,186.0)"
"avg_iews_anom_z_(-14.0,188.0)"
"avg_iews_anom_z_(-14.0,190.0)"
"avg_iews_anom_z_(-14.0,192.0)"
"avg_iews_anom_z_(-14.0,194.0)"
"avg_iews_anom_z_(-14.0,196.0)"
"avg_iews_anom_z_(-14.0,198.0)"
"avg_iews_anom_z_(-14.0,200.0)"
"avg_iews_anom_z_(-14.0,202.0)"
"avg_iews_anom_z_(-14.0,204.0)"
"avg_iews_anom_z_(-14.0,206.0)"
"avg_iews_anom_z_(-14.0,208.0)"
"avg_iews_anom_z_(-14.0,210.0)"
"avg_iews_anom_z_(-14.0,212.0)"
"avg_iews_anom_z_(-14.0,214.0)"
"avg_iews_anom_z_(-14.0,216.0)"
"avg_iews_anom_z_(-14.0,218.0)"
"avg_iews_anom_z_(-14.0,220.0)"
"avg_iews_anom_z_(-14.0,222.0)"
"avg_iews_anom_z_(-14.0,224.0)"
"avg_iews_anom_z_(-14.0,226.0)"
"avg_iews_anom_z_(-14.0,228.0)"
"avg_iews_anom_z_(-14.0,230.0)"
"avg_iews_anom_z_(-14.0,232.0)"
"avg_iews_anom_z_(-14.0,234.0)"
"avg_iews_anom_z_(-14.0,236.0)"
"avg_iews_anom_z_(-14.0,238.0)"
"avg_iews_anom_z_(-14.0,240.0)"
"avg_iews_anom_z_(-14.0,242.0)"
"avg_iews_anom_z_(-14.0,244.0)"
"avg_iews_anom_z_(-14.0,246.0)"
"avg_iews_anom_z_(-14.0,248.0)"
"avg_iews_anom_z_(-14.0,250.0)"
"avg_iews_anom_z_(-14.0,252.0)"
"avg_iews_anom_z_(-14.0,254.0)"
"avg_iews_anom_z_(-14.0,256.0)"
"avg_iews_anom_z_(-14.0,258.0)"
"avg_iews_anom_z_(-14.0,260.0)"
"avg_iews_anom_z_(-14.0,262.0)"
"avg_iews_anom_z_(-14.0,264.0)"
"avg_iews_anom_z_(-14.0,266.0)"
"avg_iews_anom_z_(-14.0,268.0)"
"avg_iews_anom_z_(-14.0,270.0)"
"avg_iews_anom_z_(-14.0,272.0)"
"avg_iews_anom_z_(-14.0,274.0)"
"avg_iews_anom_z_(-14.0,276.0)"
"avg_iews_anom_z_(-14.0,278.0)"
"avg_iews_anom_z_(-14.0,280.0)"
"avg_iews_anom_z_(-16.0,120.0)"
"avg_iews_anom_z_(-16.0,122.0)"
"avg_iews_anom_z_(-16.0,124.0)"
"avg_iews_anom_z_(-16.0,126.0)"
"avg_iews_anom_z_(-16.0,128.0)"
"avg_iews_anom_z_(-16.0,130.0)"
"avg_iews_anom_z_(-16.0,132.0)"
"avg_iews_anom_z_(-16.0,134.0)"
"avg_iews_anom_z_(-16.0,136.0)"
"avg_iews_anom_z_(-16.0,138.0)"
"avg_iews_anom_z_(-16.0,140.0)"
"avg_iews_anom_z_(-16.0,142.0)"
"avg_iews_anom_z_(-16.0,144.0)"
"avg_iews_anom_z_(-16.0,146.0)"
"avg_iews_anom_z_(-16.0,148.0)"
"avg_iews_anom_z_(-16.0,150.0)"
"avg_iews_anom_z_(-16.0,152.0)"
"avg_iews_anom_z_(-16.0,154.0)"
"avg_iews_anom_z_(-16.0,156.0)"
"avg_iews_anom_z_(-16.0,158.0)"
"avg_iews_anom_z_(-16.0,160.0)"
"avg_iews_anom_z_(-16.0,162.0)"
"avg_iews_anom_z_(-16.0,164.0)"
"avg_iews_anom_z_(-16.0,166.0)"
"avg_iews_anom_z_(-16.0,168.0)"
"avg_iews_anom_z_(-16.0,170.0)"
"avg_iews_anom_z_(-16.0,172.0)"
"avg_iews_anom_z_(-16.0,174.0)"
"avg_iews_anom_z_(-16.0,176.0)"
"avg_iews_anom_z_(-16.0,178.0)"
"avg_iews_anom_z_(-16.0,180.0)"
"avg_iews_anom_z_(-16.0,182.0)"
"avg_iews_anom_z_(-16.0,184.0)"
"avg_iews_anom_z_(-16.0,186.0)"
"avg_iews_anom_z_(-16.0,188.0)"
"avg_iews_anom_z_(-16.0,190.0)"
"avg_iews_anom_z_(-16.0,192.0)"
"avg_iews_anom_z_(-16.0,194.0)"
"avg_iews_anom_z_(-16.0,196.0)"
"avg_iews_anom_z_(-16.0,198.0)"
"avg_iews_anom_z_(-16.0,200.0)"
"avg_iews_anom_z_(-16.0,202.0)"
"avg_iews_anom_z_(-16.0,204.0)"
"avg_iews_anom_z_(-16.0,206.0)"
"avg_iews_anom_z_(-16.0,208.0)"
"avg_iews_anom_z_(-16.0,210.0)"
"avg_iews_anom_z_(-16.0,212.0)"
"avg_iews_anom_z_(-16.0,214.0)"
"avg_iews_anom_z_(-16.0,216.0)"
"avg_iews_anom_z_(-16.0,218.0)"
"avg_iews_anom_z_(-16.0,220.0)"
"avg_iews_anom_z_(-16.0,222.0)"
"avg_iews_anom_z_(-16.0,224.0)"
"avg_iews_anom_z_(-16.0,226.0)"
"avg_iews_anom_z_(-16.0,228.0)"
"avg_iews_anom_z_(-16.0,230.0)"
"avg_iews_anom_z_(-16.0,232.0)"
"avg_iews_anom_z_(-16.0,234.0)"
"avg_iews_anom_z_(-16.0,236.0)"
"avg_iews_anom_z_(-16.0,238.0)"
"avg_iews_anom_z_(-16.0,240.0)"
"avg_iews_anom_z_(-16.0,242.0)"
"avg_iews_anom_z_(-16.0,244.0)"
"avg_iews_anom_z_(-16.0,246.0)"
"avg_iews_anom_z_(-16.0,248.0)"
"avg_iews_anom_z_(-16.0,250.0)"
"avg_iews_anom_z_(-16.0,252.0)"
"avg_iews_anom_z_(-16.0,254.0)"
"avg_iews_anom_z_(-16.0,256.0)"
"avg_iews_anom_z_(-16.0,258.0)"
"avg_iews_anom_z_(-16.0,260.0)"
"avg_iews_anom_z_(-16.0,262.0)"
"avg_iews_anom_z_(-16.0,264.0)"
"avg_iews_anom_z_(-16.0,266.0)"
"avg_iews_anom_z_(-16.0,268.0)"
"avg_iews_anom_z_(-16.0,270.0)"
"avg_iews_anom_z_(-16.0,272.0)"
"avg_iews_anom_z_(-16.0,274.0)"
"avg_iews_anom_z_(-16.0,276.0)"
"avg_iews_anom_z_(-16.0,278.0)"
"avg_iews_anom_z_(-16.0,280.0)"
"avg_iews_anom_z_(-18.0,120.0)"
"avg_iews_anom_z_(-18.0,122.0)"
"avg_iews_anom_z_(-18.0,124.0)"
"avg_iews_anom_z_(-18.0,126.0)"
"avg_iews_anom_z_(-18.0,128.0)"
"avg_iews_anom_z_(-18.0,130.0)"
"avg_iews_anom_z_(-18.0,132.0)"
"avg_iews_anom_z_(-18.0,134.0)"
"avg_iews_anom_z_(-18.0,136.0)"
"avg_iews_anom_z_(-18.0,138.0)"
"avg_iews_anom_z_(-18.0,140.0)"
"avg_iews_anom_z_(-18.0,142.0)"
"avg_iews_anom_z_(-18.0,144.0)"
"avg_iews_anom_z_(-18.0,146.0)"
"avg_iews_anom_z_(-18.0,148.0)"
"avg_iews_anom_z_(-18.0,150.0)"
"avg_iews_anom_z_(-18.0,152.0)"
"avg_iews_anom_z_(-18.0,154.0)"
"avg_iews_anom_z_(-18.0,156.0)"
"avg_iews_anom_z_(-18.0,158.0)"
"avg_iews_anom_z_(-18.0,160.0)"
"avg_iews_anom_z_(-18.0,162.0)"
"avg_iews_anom_z_(-18.0,164.0)"
"avg_iews_anom_z_(-18.0,166.0)"
"avg_iews_anom_z_(-18.0,168.0)"
"avg_iews_anom_z_(-18.0,170.0)"
"avg_iews_anom_z_(-18.0,172.0)"
"avg_iews_anom_z_(-18.0,174.0)"
"avg_iews_anom_z_(-18.0,176.0)"
"avg_iews_anom_z_(-18.0,178.0)"
"avg_iews_anom_z_(-18.0,180.0)"
"avg_iews_anom_z_(-18.0,182.0)"
"avg_iews_anom_z_(-18.0,184.0)"
"avg_iews_anom_z_(-18.0,186.0)"
"avg_iews_anom_z_(-18.0,188.0)"
"avg_iews_anom_z_(-18.0,190.0)"
"avg_iews_anom_z_(-18.0,192.0)"
"avg_iews_anom_z_(-18.0,194.0)"
"avg_iews_anom_z_(-18.0,196.0)"
"avg_iews_anom_z_(-18.0,198.0)"
"avg_iews_anom_z_(-18.0,200.0)"
"avg_iews_anom_z_(-18.0,202.0)"
"avg_iews_anom_z_(-18.0,204.0)"
"avg_iews_anom_z_(-18.0,206.0)"
"avg_iews_anom_z_(-18.0,208.0)"
"avg_iews_anom_z_(-18.0,210.0)"
"avg_iews_anom_z_(-18.0,212.0)"
"avg_iews_anom_z_(-18.0,214.0)"
"avg_iews_anom_z_(-18.0,216.0)"
"avg_iews_anom_z_(-18.0,218.0)"
"avg_iews_anom_z_(-18.0,220.0)"
"avg_iews_anom_z_(-18.0,222.0)"
"avg_iews_anom_z_(-18.0,224.0)"
"avg_iews_anom_z_(-18.0,226.0)"
"avg_iews_anom_z_(-18.0,228.0)"
"avg_iews_anom_z_(-18.0,230.0)"
"avg_iews_anom_z_(-18.0,232.0)"
"avg_iews_anom_z_(-18.0,234.0)"
"avg_iews_anom_z_(-18.0,236.0)"
"avg_iews_anom_z_(-18.0,238.0)"
"avg_iews_anom_z_(-18.0,240.0)"
