n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,val_rmse,val_acc
500,5,0.05,0.7,1.0,1,1.0,0.625695548774233,0.5512896740352792
300,4,0.05,0.7,0.7,1,0.0,0.6257638064703454,0.5728196063224379
300,6,0.1,0.85,0.7,5,0.1,0.6257724960538015,0.5656621258759944
500,5,0.05,0.85,1.0,3,0.1,0.6258540512768112,0.5449941732575875
300,5,0.05,1.0,0.7,5,0.0,0.6259937128226728,0.5554757634313221
300,4,0.05,1.0,0.7,3,1.0,0.6260062667415001,0.5357700286883723
500,4,0.05,0.85,0.85,5,0.1,0.6260305730379703,0.5870832948834467
300,4,0.1,0.85,0.7,1,0.0,0.6260489944433353,0.4623260074754356
500,5,0.05,0.85,0.7,3,1.0,0.6260703541864245,0.5299105471381779
500,6,0.1,0.85,0.7,5,0.1,0.6261173833084465,0.5652693772134284
500,5,0.05,0.7,0.85,3,0.0,0.6261655976826692,0.5766074230062919
500,5,0.05,0.85,1.0,1,0.1,0.6261876557862045,0.5584513216753326
500,4,0.05,1.0,0.85,3,0.0,0.6262609602818094,0.5448344937501253
300,6,0.05,0.85,0.7,1,0.0,0.626303760660289,0.4813736938872535
300,5,0.1,0.85,0.7,1,1.0,0.6264165036914641,0.546912965795731
500,6,0.05,0.7,0.7,5,0.0,0.626532134100215,0.5580953779236099
500,4,0.05,1.0,0.7,3,1.0,0.626600116771617,0.5356760489117173
500,4,0.05,0.85,0.7,1,0.0,0.6266014342445099,0.5453623180837296
500,5,0.1,0.85,0.7,1,0.1,0.6266300075566571,0.5182821748176866
300,5,0.05,1.0,1.0,1,1.0,0.6266303773058436,0.5383290742417475
500,5,0.05,1.0,1.0,1,1.0,0.6266303773058436,0.5383290742417475
300,5,0.1,0.85,0.7,1,0.1,0.6266509767833799,0.5177108195707351
500,6,0.05,0.7,0.7,5,1.0,0.6266706977604337,0.544583923899714
300,5,0.1,0.85,1.0,3,0.1,0.6267324225675015,0.5537805331823588
500,4,0.1,0.7,0.7,5,1.0,0.6267816252393156,0.6201384771367987
500,5,0.1,0.85,1.0,3,0.1,0.6268301216763656,0.5530594861663939
300,4,0.1,0.85,0.7,3,1.0,0.6268930760285985,0.5639385381614793
500,4,0.05,1.0,0.7,3,0.0,0.6270057389136388,0.5619840217051473
300,6,0.1,1.0,0.7,1,0.1,0.6272100770732157,0.5402871515874906
500,6,0.1,1.0,0.7,1,0.1,0.6272100770732157,0.5402871515874906
300,5,0.05,1.0,0.7,1,1.0,0.6272949850015411,0.5493890956090371
500,5,0.05,1.0,0.7,1,1.0,0.6272949850015411,0.5493890956090371
500,6,0.05,0.85,0.7,1,0.0,0.6273789722383795,0.4811794515554512
500,4,0.1,0.85,0.7,5,0.1,0.6273987143537842,0.5189525753014863
300,4,0.05,0.85,0.7,5,1.0,0.6274142088156868,0.5322875615878361
300,4,0.05,0.85,0.7,1,1.0,0.6274413782048747,0.5639784926991697
300,5,0.1,1.0,0.7,1,0.0,0.6275743433302605,0.5071286413166591
300,5,0.05,0.7,0.7,3,0.1,0.6276402636074163,0.5600340182518155
300,6,0.1,0.85,1.0,3,0.1,0.6276550049220789,0.5477239017254137
300,4,0.05,1.0,0.7,3,0.1,0.6277123361209178,0.5467297332485949
500,4,0.1,0.85,0.85,1,1.0,0.6277614936559883,0.5686866117514201
500,5,0.05,0.7,0.7,1,1.0,0.6277702124912744,0.5503857015722077
300,6,0.1,0.85,0.7,3,1.0,0.6277795672049493,0.5523864207180759
500,6,0.1,0.85,1.0,3,0.1,0.6278108878857356,0.5474009988036519
500,4,0.1,1.0,0.7,3,0.1,0.6279643202047563,0.5791538327576685
300,5,0.05,0.7,0.7,1,0.1,0.6280394204535537,0.540989035362508
300,6,0.05,0.85,0.7,3,0.0,0.6280488997986673,0.5227237546280203
300,4,0.1,0.85,0.85,3,1.0,0.6281640097945527,0.6198703551415661
500,5,0.1,1.0,0.7,1,0.0,0.6282016171261365,0.5056677555301611
300,6,0.1,1.0,0.7,5,1.0,0.6282174269721387,0.5489743513753124
500,6,0.1,1.0,0.7,5,1.0,0.6282174269721387,0.5489743513753124
300,4,0.1,1.0,1.0,3,0.1,0.6283005155819084,0.5383466410749574
300,4,0.05,1.0,0.85,5,0.0,0.6283799141672393,0.5647686862981235
500,5,0.05,1.0,0.7,5,0.0,0.6283872906866538,0.5477370264822315
500,4,0.05,0.7,0.7,1,0.1,0.6285331109805494,0.5814635359106738
500,5,0.1,0.85,0.85,1,1.0,0.6285643995979991,0.5763062547865597
300,6,0.1,0.85,1.0,3,1.0,0.6286260203479637,0.5587231929923747
300,5,0.05,0.85,0.7,1,0.1,0.6286627903126203,0.5339260590066358
500,5,0.05,0.85,0.7,1,0.0,0.6286854339365039,0.4868245261024175
300,5,0.05,0.85,0.85,3,1.0,0.6287999835383555,0.5227750192832342
500,5,0.05,0.7,0.7,3,0.0,0.6288228166009254,0.5468404788438935
300,5,0.1,0.85,0.85,1,1.0,0.6288930716737082,0.5771055521709156
300,4,0.05,0.85,0.85,3,0.1,0.6290903373998818,0.542665675836563
300,5,0.05,0.85,0.85,1,1.0,0.6291038064945761,0.5232203410900893
500,4,0.1,0.7,0.7,5,0.0,0.629142232972411,0.5639464169167462
300,5,0.1,0.7,1.0,5,1.0,0.6291534686975834,0.5706942581436245
500,6,0.05,0.85,0.7,3,0.0,0.62926840702578,0.5215583733800074
300,6,0.05,0.85,0.85,1,0.0,0.6293122605133459,0.507709364814847
300,5,0.05,1.0,0.7,5,1.0,0.6293192665276949,0.5194467804513861
500,5,0.05,1.0,0.7,5,1.0,0.6293192665276949,0.5194467804513861
300,4,0.05,0.7,0.85,1,0.0,0.6293227221007188,0.5749533254588716
500,5,0.1,0.85,0.7,1,1.0,0.62935060608075,0.5443410119025781
300,6,0.05,0.7,1.0,3,1.0,0.6293873520293141,0.564387100566898
300,6,0.05,0.85,1.0,1,1.0,0.6294314747884917,0.5467855641655636
300,6,0.05,0.7,0.7,3,1.0,0.629658734661946,0.5091555658099934
500,6,0.1,0.85,1.0,3,1.0,0.6296714563637937,0.5582849674871674
300,6,0.1,0.85,1.0,5,0.0,0.629694870124948,0.5625696371936223
300,5,0.05,1.0,1.0,3,1.0,0.6297033708586193,0.5561319896722026
500,5,0.05,1.0,1.0,3,1.0,0.6297033708586193,0.5561319896722026
500,6,0.1,0.85,1.0,5,0.0,0.629706168724344,0.5624649479325817
300,5,0.1,1.0,1.0,3,1.0,0.6297182366560394,0.510913244290709
500,5,0.1,1.0,1.0,3,1.0,0.6297182366560394,0.510913244290709
500,4,0.05,0.85,0.85,1,0.1,0.6297244665266651,0.5285080505802265
500,6,0.05,0.85,0.85,1,0.0,0.6297316314538238,0.5065292959026769
500,4,0.05,0.7,1.0,3,1.0,0.6298129014358416,0.5368647734146021
300,5,0.1,1.0,0.7,5,1.0,0.6299015945778713,0.5123756273972236
500,5,0.1,1.0,0.7,5,1.0,0.6299015945778713,0.5123756273972236
300,6,0.05,1.0,1.0,1,0.0,0.6299640382864777,0.5791257420332941
300,4,0.05,0.85,0.85,1,0.1,0.6300061795051265,0.5316099848516376
300,6,0.1,0.7,1.0,1,0.1,0.6300087037733345,0.540463069470805
300,5,0.05,0.7,0.85,5,0.0,0.63008203361329,0.6011647792171061
500,4,0.1,0.85,0.7,1,0.0,0.6300867482421753,0.4559930048520841
500,6,0.1,0.7,1.0,1,0.1,0.6300967218194814,0.5397684161096503
300,4,0.1,1.0,0.7,5,0.1,0.6302619971941805,0.5196575199149831
300,6,0.05,0.85,0.85,3,0.1,0.630307608792709,0.5138947778247076
300,5,0.1,0.7,0.85,5,0.0,0.6303578286801482,0.5761576251586961
500,4,0.05,0.85,0.7,5,1.0,0.6304610275246147,0.5303288066155759
300,4,0.05,0.7,0.85,5,1.0,0.6304776344756391,0.585833249511697
300,4,0.1,1.0,0.85,3,0.0,0.6304852008031517,0.5387517877041579
500,5,0.05,0.7,0.7,1,0.1,0.6305176104702197,0.5398205165780665
300,4,0.05,0.7,0.7,1,1.0,0.6305316056831374,0.5556308750220905
300,6,0.05,0.7,0.85,3,0.0,0.6305938205012436,0.541361095002764
500,6,0.1,0.85,0.7,3,1.0,0.6306426157109923,0.5502021812417488
500,5,0.05,0.7,0.85,5,0.0,0.6306671928584572,0.5987909329588336
500,5,0.1,0.7,0.7,1,0.0,0.6307082572656184,0.5789204281358106
300,5,0.1,0.7,0.7,1,1.0,0.6307855819602238,0.5537608777906374
300,6,0.1,0.7,0.7,5,1.0,0.6307898712932252,0.5467031585261011
500,5,0.05,0.85,0.7,1,0.1,0.6308541806641501,0.5303839632864541
300,6,0.1,0.85,0.7,5,1.0,0.6309590533888606,0.5465738188532862
300,5,0.1,0.7,0.7,1,0.0,0.630992656753168,0.5791740623175234
500,6,0.05,0.7,0.85,3,0.0,0.6310926365850397,0.5401415964645135
300,5,0.05,0.7,1.0,3,1.0,0.631135550835579,0.5597917155593481
500,6,0.05,0.85,0.85,3,0.1,0.6311666744381789,0.5138783102925941
500,6,0.05,1.0,1.0,1,0.0,0.6312182551793092,0.5773149024569347
500,5,0.05,0.7,0.7,3,0.1,0.6312216469231471,0.5548125922145718
300,5,0.1,0.85,0.85,5,0.0,0.6312696925122194,0.518680125581292
300,4,0.05,0.7,0.7,3,0.0,0.6313339374616812,0.5527863883799876
500,4,0.05,0.85,0.7,1,1.0,0.6313465928333373,0.5545367297644909
300,5,0.05,1.0,1.0,1,0.0,0.6314251299615959,0.49566761756062605
500,4,0.1,1.0,0.85,3,0.0,0.6315779357032428,0.5328266999712692
300,5,0.1,1.0,0.7,1,0.1,0.6317112369452638,0.570630243706474
500,5,0.1,1.0,0.7,1,0.1,0.6317112369452638,0.570630243706474
300,5,0.05,1.0,0.85,1,0.1,0.631728062767421,0.5637280741525501
500,5,0.1,0.85,0.85,5,0.0,0.63173046909257,0.5172137531979598
300,6,0.05,1.0,0.7,5,1.0,0.6317880833988515,0.5539861851996435
500,6,0.05,1.0,0.7,5,1.0,0.6317880833988515,0.5539861851996435
500,5,0.05,0.85,0.85,3,1.0,0.631801089280357,0.5200649135725743
500,6,0.05,1.0,0.7,1,0.1,0.6318896726722851,0.5467509062022212
300,6,0.05,1.0,0.7,1,0.1,0.6319039351854785,0.5460970207014212
300,6,0.05,0.85,0.7,5,1.0,0.6319352734933048,0.5391446586625666
500,4,0.05,0.85,1.0,5,1.0,0.6319573978885216,0.5460661660152721
300,6,0.05,0.85,0.7,5,0.0,0.6319597202300152,0.5134172552122206
500,5,0.05,1.0,0.85,5,1.0,0.6321309991660634,0.5624338581988682
500,6,0.05,0.7,0.85,5,0.0,0.6322512966195729,0.5760729096380538
300,4,0.05,0.7,0.85,3,0.1,0.6322808807167831,0.589005086413759
300,6,0.05,0.7,0.85,5,0.0,0.6323051212190834,0.5740779284551745
300,6,0.1,1.0,1.0,5,0.1,0.6323111324961811,0.49356201505525715
500,6,0.1,1.0,1.0,5,0.1,0.6323111324961811,0.49356201505525715
500,4,0.1,0.85,0.7,3,1.0,0.6323259255195474,0.5593609145800886
500,5,0.05,1.0,1.0,1,0.0,0.6323362883793624,0.4956068786595409
500,5,0.1,0.7,0.85,5,0.0,0.6324071428643979,0.5744946276578689
300,4,0.05,0.7,1.0,1,0.0,0.632442864421509,0.5529541798343808
500,5,0.1,0.7,0.85,1,1.0,0.632478090652998,0.5928372472299476
300,5,0.05,1.0,0.85,5,1.0,0.6325274666950614,0.5625610500816205
500,4,0.05,1.0,0.85,5,0.0,0.6325546897536215,0.560502718319438
300,5,0.05,0.7,0.7,1,0.0,0.6325711420797593,0.5448493970526885
500,4,0.05,1.0,0.7,3,0.1,0.6326322916537073,0.5454584254832557
300,5,0.05,0.85,1.0,1,0.0,0.6326736121183485,0.5522709829291655
500,6,0.05,0.85,1.0,1,1.0,0.6327251980057232,0.5469860975261321
300,4,0.1,0.7,1.0,1,0.1,0.6327798555529707,0.5003995636530213
500,6,0.1,0.7,1.0,5,0.1,0.6327862399010604,0.5759082857225005
300,5,0.1,1.0,0.7,3,0.1,0.6328133552144454,0.5270327047517969
500,5,0.1,1.0,0.7,3,0.1,0.6328133552144454,0.5270327047517969
500,5,0.05,0.85,0.85,1,1.0,0.6328410434237244,0.5221603156916611
500,6,0.05,0.85,0.7,5,0.0,0.63292024475457,0.5148967996985463
300,6,0.1,0.7,1.0,5,0.1,0.6329265295763572,0.5754311990337047
500,4,0.05,0.85,0.7,5,0.1,0.6329311124458229,0.5552916293912558
300,6,0.1,1.0,0.85,1,1.0,0.6329376623421971,0.5324349841931961
500,6,0.1,1.0,0.85,1,1.0,0.6329376623421971,0.5324349841931961
300,5,0.05,0.85,0.85,5,1.0,0.6329508710185899,0.5186047274097147
500,4,0.1,1.0,1.0,3,0.1,0.633205684406164,0.536002652237735
300,6,0.05,0.7,0.85,1,0.1,0.6332729447330838,0.5310891238377556
500,4,0.05,0.7,0.85,3,0.1,0.6334020233004423,0.5825761775980166
500,4,0.1,0.7,1.0,1,0.1,0.6335264830823628,0.5002540678743477
500,5,0.1,0.7,1.0,5,1.0,0.6335382002792891,0.57086852775251
500,6,0.05,0.7,1.0,3,1.0,0.633556425886132,0.560938383745635
500,6,0.1,0.85,0.7,5,1.0,0.6336074406577749,0.5436262305287309
300,4,0.05,1.0,0.85,5,1.0,0.6336289639749365,0.5427440192525476
300,6,0.05,0.7,1.0,5,0.1,0.6336592939261186,0.5580586268668268
500,6,0.1,0.7,0.7,5,1.0,0.633683429782535,0.5455130600547411
500,6,0.05,0.7,0.7,3,1.0,0.6337087519117018,0.5146278089155454
500,5,0.05,0.85,1.0,1,0.0,0.6337692101650795,0.5500779470474992
500,5,0.05,1.0,0.85,1,0.1,0.633770744706608,0.5580675745889374
300,4,0.1,1.0,0.85,5,0.1,0.6338045054253808,0.5133321739457865
300,4,0.1,0.85,0.85,3,0.1,0.6338106299860636,0.5661098954918029
300,5,0.05,0.7,0.85,1,0.1,0.6338637660557835,0.5711409649582182
300,4,0.05,0.85,1.0,1,1.0,0.633868408246673,0.5340627737152659
500,5,0.1,0.7,0.7,1,1.0,0.6338814569701394,0.5511161467537888
500,4,0.1,0.85,0.85,3,1.0,0.6339210096083173,0.6112458160848109
500,6,0.05,0.7,0.85,1,0.1,0.6339478475812411,0.5314435687660578
300,5,0.05,1.0,0.85,3,1.0,0.6340010882000069,0.5397124186227559
500,5,0.05,1.0,0.85,3,1.0,0.6340010882000069,0.5397124186227559
500,4,0.1,1.0,0.7,5,0.1,0.6342989625929949,0.5145010421594982
300,6,0.1,0.85,0.85,3,0.0,0.6344873598059533,0.4762039206257456
300,5,0.05,1.0,0.85,5,0.0,0.6345256217373895,0.5685445215237824
500,6,0.1,0.85,0.85,3,0.0,0.6345658519564289,0.47599903748711697
500,4,0.05,0.7,0.7,1,0.0,0.6346299466316939,0.5640246511647666
300,5,0.1,0.7,0.85,1,1.0,0.6347329990259714,0.5903129100548582
500,4,0.05,0.85,0.85,1,0.0,0.6347800012309757,0.5317617107184107
300,6,0.05,1.0,0.85,3,0.0,0.63479110976527,0.5691449984251292
300,4,0.05,1.0,0.7,5,1.0,0.6348621841527811,0.5382656468378996
500,4,0.05,0.7,0.85,1,0.0,0.634979587271491,0.5683945233804275
300,4,0.05,1.0,0.85,5,0.1,0.6350752964337717,0.5410396560575406
300,4,0.05,0.7,1.0,3,0.0,0.6352607402231011,0.5267233919616024
500,4,0.05,0.85,1.0,5,0.0,0.6353396881483487,0.5324602725924998
300,6,0.1,0.85,0.7,5,0.0,0.635340011591151,0.5183843077868411
300,5,0.05,0.85,0.7,3,0.1,0.6353748749753162,0.5099558376686291
300,6,0.05,0.85,0.7,1,0.1,0.6354041206361674,0.5180685125040851
500,6,0.05,1.0,0.85,3,0.0,0.6355014803695008,0.5684041145149482
500,6,0.1,0.85,0.7,5,0.0,0.6355713399573846,0.5181447972264699
500,6,0.05,0.7,1.0,5,0.1,0.6355736508506885,0.5570042251795494
500,6,0.05,0.85,0.7,5,1.0,0.6356098662915787,0.5400839219930176
300,6,0.1,1.0,0.7,3,0.1,0.6356793846436628,0.5487435536092865
500,6,0.1,1.0,0.7,3,0.1,0.6356793846436628,0.5487435536092865
300,5,0.05,1.0,0.85,3,0.1,0.6357834017829667,0.5505002108436063
300,4,0.05,0.85,0.7,3,1.0,0.6358002882286264,0.5224292448195824
500,6,0.05,0.85,0.7,1,0.1,0.6358291419757728,0.5166269380820186
300,6,0.05,0.7,1.0,1,1.0,0.6359613490296357,0.5076095350316033
300,6,0.1,1.0,0.85,3,1.0,0.636009546609293,0.516443734519846
500,6,0.1,1.0,0.85,3,1.0,0.636009546609293,0.516443734519846
300,4,0.05,0.7,0.7,3,0.1,0.6362097635800709,0.5387259556194107
300,4,0.1,0.85,0.7,1,1.0,0.636323654752967,0.546737481789573
300,4,0.05,0.85,1.0,1,0.1,0.6363335623065188,0.544372223366692
300,6,0.05,0.85,0.85,1,1.0,0.6363361004184301,0.5227294950313569
500,5,0.05,0.7,1.0,3,1.0,0.6363700006172062,0.5547903645496367
500,5,0.05,0.7,0.85,1,0.1,0.6364504982633075,0.5698609922375795
300,6,0.05,0.85,1.0,1,0.1,0.6364652585795714,0.5360033314106522
300,5,0.05,1.0,0.85,3,0.0,0.6365412497351183,0.577472808802973
300,4,0.05,0.85,0.85,3,0.0,0.6365606204651933,0.533700832186435
500,5,0.05,1.0,0.85,5,0.0,0.6366107447010838,0.5613107511280169
500,4,0.1,1.0,0.85,5,0.1,0.6366196348836803,0.5104342448497217
300,4,0.1,0.85,0.7,5,1.0,0.6366522988079555,0.5515904425235532
500,4,0.1,0.85,0.85,3,0.1,0.6366558801644486,0.5648988796038339
500,4,0.05,0.85,0.85,3,0.1,0.6366858627112407,0.5235074416617956
300,4,0.05,0.7,0.85,3,1.0,0.6370547993188822,0.5991380407646568
300,5,0.1,1.0,0.7,1,1.0,0.6372084583526695,0.5099697762810577
500,5,0.1,1.0,0.7,1,1.0,0.6372084583526695,0.5099697762810577
500,5,0.05,1.0,0.85,3,0.0,0.6372693336506656,0.5731548554134714
300,4,0.05,0.85,0.85,3,1.0,0.6372926522869339,0.5447491268786816
300,5,0.1,0.85,0.7,3,0.1,0.6372932494463236,0.47533651604799104
300,5,0.1,0.7,0.7,3,0.1,0.6373133551795268,0.580216331515891
500,4,0.05,0.7,0.85,5,1.0,0.6373345646318457,0.585764151654802
300,4,0.05,0.7,0.85,5,0.1,0.6373405790548448,0.5743132805868788
300,6,0.1,0.85,1.0,5,1.0,0.6373713258475956,0.553884824802429
500,4,0.05,0.7,1.0,1,0.0,0.6373809304207062,0.552414069694139
300,6,0.1,0.7,0.85,3,0.0,0.6373874717273311,0.5765455580091164
500,6,0.05,0.85,1.0,1,0.1,0.6373982102100196,0.5356459510035121
500,5,0.1,0.7,0.7,3,0.1,0.6374622039623249,0.579998462866083
500,6,0.1,0.7,0.85,3,0.0,0.6374939092394851,0.576291561620215
300,4,0.05,0.7,0.85,3,0.0,0.6375029391027418,0.5615445035993648
500,5,0.1,1.0,0.85,1,0.0,0.637708723339125,0.4764476838593091
500,5,0.05,0.85,0.85,5,1.0,0.6378390683799069,0.511372367263123
300,5,0.1,1.0,0.85,1,0.0,0.6378401237258238,0.47741729115197507
300,4,0.05,0.7,0.7,3,1.0,0.6378715560311526,0.566895399087187
500,6,0.05,0.85,0.85,1,1.0,0.6379032309689187,0.5234033909872295
300,6,0.05,1.0,0.7,3,0.0,0.6379843550209832,0.5707839274037834
300,6,0.05,1.0,0.7,3,1.0,0.6379945038571645,0.5858874494271894
500,6,0.05,1.0,0.7,3,1.0,0.6379945038571645,0.5858874494271894
500,4,0.05,1.0,0.85,5,1.0,0.6380315152407391,0.537905266679239
500,4,0.05,0.7,0.7,1,1.0,0.63821056549551,0.5472478476934649
300,4,0.1,0.7,0.85,5,0.0,0.6382214359201167,0.5393255693180049
300,5,0.1,0.7,1.0,3,0.0,0.6382448384623512,0.5138635904939762
500,4,0.1,0.85,0.7,1,1.0,0.638304223814198,0.5466229021097575
500,4,0.1,0.7,0.85,5,0.0,0.6383553052268127,0.5346922538237666
500,4,0.05,0.7,0.7,3,0.0,0.6383922277046215,0.5381712862446583
300,5,0.1,0.7,0.7,3,0.0,0.638417177988527,0.6146864803156162
500,5,0.1,0.85,0.7,3,0.1,0.6385555587907931,0.4728861319104771
300,6,0.1,1.0,1.0,1,0.1,0.6385739502325718,0.5276145465286214
500,6,0.1,1.0,1.0,1,0.1,0.6385739502325718,0.5276145465286214
300,6,0.05,1.0,0.85,3,1.0,0.6386369567545588,0.5307737646142684
500,6,0.05,1.0,0.85,3,1.0,0.6386369567545588,0.5307737646142684
500,6,0.05,0.7,1.0,1,1.0,0.6387928371539555,0.5073111205801154
300,5,0.05,1.0,0.85,5,0.1,0.63890990236669,0.5906741881679363
500,5,0.1,0.7,1.0,3,0.0,0.638924024402755,0.5132501877811328
500,5,0.05,0.85,0.7,3,0.1,0.638930737513816,0.5063952760786775
500,5,0.1,0.7,0.7,3,0.0,0.6389477691303093,0.6146146101217048
300,5,0.1,0.85,0.7,5,1.0,0.6390648967337978,0.5248367758838455
500,5,0.05,0.7,0.7,1,0.0,0.6394033722219618,0.53810268811892
500,6,0.1,0.85,1.0,5,1.0,0.6396003605899646,0.553839524490203
500,4,0.1,0.85,0.7,5,1.0,0.6397604134695501,0.5467591056108079
300,4,0.1,0.7,1.0,5,0.0,0.6398383692626829,0.5967391847280906
300,6,0.05,0.7,1.0,3,0.1,0.6398866542528175,0.4890480771323643
500,5,0.05,1.0,0.85,3,0.1,0.6399228355587674,0.5429369279307888
300,5,0.05,0.7,0.7,3,1.0,0.6399309177998123,0.5349997953533363
300,6,0.1,1.0,0.7,3,1.0,0.6399857555326607,0.5635685231574749
500,6,0.1,1.0,0.7,3,1.0,0.6399857555326607,0.5635685231574749
300,6,0.05,0.85,0.85,5,1.0,0.6401191998264488,0.5345780787098913
500,6,0.05,1.0,0.7,3,0.0,0.6401312301510402,0.5683322614387871
300,4,0.05,0.85,0.85,5,1.0,0.6401854871592247,0.5464742255545902
300,5,0.05,0.85,0.7,1,1.0,0.6402124441336415,0.5468091710660444
300,4,0.1,0.85,1.0,5,1.0,0.640330121991295,0.5309593041046401
300,5,0.05,0.7,0.85,3,0.1,0.6406024100803169,0.5188479917338799
300,6,0.1,0.85,0.85,1,0.1,0.6406541487035659,0.5031608211737157
500,6,0.1,0.85,0.85,1,0.1,0.6406774533288807,0.5029043719336507
300,4,0.05,1.0,0.85,1,0.0,0.64074686870074,0.511391579669404
500,4,0.1,0.85,0.85,3,0.0,0.6407503678342809,0.586357370103319
300,6,0.05,1.0,0.7,1,0.0,0.640752417384591,0.5536615257970101
500,6,0.1,0.7,0.85,3,0.1,0.6407531796663749,0.5330519734990362
300,5,0.1,1.0,0.85,3,0.1,0.6408075548120252,0.4673199345554365
500,5,0.1,1.0,0.85,3,0.1,0.6408075548120252,0.4673199345554365
300,6,0.1,0.7,0.85,3,0.1,0.6408303686760187,0.5330406797820043
300,5,0.1,0.85,0.7,5,0.1,0.6408966941181429,0.5162681190030498
500,5,0.1,0.85,0.7,5,1.0,0.6410800551675861,0.5230585903213768
500,6,0.05,1.0,0.7,1,0.0,0.6410852479420408,0.5535642290249674
500,5,0.05,0.7,0.85,3,0.1,0.6411437214137743,0.5202314363937952
300,4,0.05,0.7,0.85,5,0.0,0.6412563483307201,0.5509896287248519
500,6,0.05,1.0,1.0,3,0.0,0.6412796596005063,0.5357790732402933
500,6,0.05,0.85,0.85,5,1.0,0.6413033296410592,0.5346189645816695
300,4,0.1,0.85,0.85,3,0.0,0.6413711574497125,0.5878364604950292
300,5,0.05,0.85,0.85,3,0.0,0.6413739609820127,0.5060611283517786
300,6,0.05,0.85,0.7,3,1.0,0.6414378990541367,0.508370974574487
300,6,0.1,1.0,0.85,5,1.0,0.6414968198370753,0.5698378415490049
500,6,0.1,1.0,0.85,5,1.0,0.6414968198370753,0.5698378415490049
500,6,0.05,0.7,1.0,3,0.1,0.6414987404245096,0.4878828782488456
500,4,0.05,1.0,0.7,5,1.0,0.6415129855441063,0.5352914942658908
300,6,0.05,1.0,0.7,1,1.0,0.6415452482781739,0.5743718515433865
500,6,0.05,1.0,0.7,1,1.0,0.6415452482781739,0.5743718515433865
300,6,0.1,0.7,1.0,5,1.0,0.6416234137739225,0.5041024827125504
500,4,0.05,0.7,0.85,3,0.0,0.6416292704444072,0.5491818964044067
500,5,0.1,0.85,0.7,5,0.1,0.6416307657985287,0.5155597783551332
300,6,0.05,0.85,0.85,3,0.0,0.6418005349309642,0.49562014857275266
500,4,0.05,0.85,1.0,1,0.1,0.6418478416325244,0.5382783411168097
300,6,0.1,0.7,0.85,5,0.0,0.6418795569548629,0.563320067753825
300,5,0.05,1.0,1.0,5,1.0,0.6419289635980229,0.5087210306378442
500,5,0.05,1.0,1.0,5,1.0,0.6419289635980229,0.5087210306378442
300,6,0.1,0.85,1.0,1,1.0,0.6420549336239733,0.5458956361514898
500,5,0.1,1.0,0.7,3,0.0,0.6421178172511391,0.5458091491428899
500,4,0.1,0.7,1.0,5,0.0,0.642181751574686,0.5916938179472478
300,5,0.1,0.7,1.0,3,0.1,0.6422511487892665,0.5928988046486002
300,5,0.05,0.85,0.7,3,0.0,0.6423066561835047,0.5192205975672466
300,5,0.1,1.0,0.7,3,0.0,0.642368393039237,0.5469954773872174
500,6,0.1,0.7,0.85,5,0.0,0.6423761107721726,0.5629589430524986
300,6,0.05,1.0,1.0,3,0.0,0.6425789961313915,0.534576433853739
500,4,0.05,0.7,0.85,5,0.1,0.6426047672730184,0.569061721817674
500,6,0.1,0.7,1.0,5,1.0,0.6426256701839094,0.5013747729614911
500,4,0.05,0.85,0.85,3,1.0,0.6427514883422338,0.5342952633954666
500,5,0.1,0.7,1.0,3,0.1,0.6427832129788381,0.5934215200947097
500,4,0.05,0.85,0.7,3,1.0,0.6428147535820578,0.5158903718989646
300,6,0.05,1.0,0.85,5,0.1,0.6429245098912353,0.5417716344603094
500,4,0.05,0.7,1.0,3,0.0,0.642952228178249,0.5213394824350079
300,6,0.05,0.7,1.0,1,0.1,0.6429809699527737,0.521331803413033
300,6,0.05,1.0,0.85,1,1.0,0.6430500184461205,0.5374663815255898
500,6,0.05,1.0,0.85,1,1.0,0.6430500184461205,0.5374663815255898
300,6,0.05,0.7,1.0,1,0.0,0.6430593251193819,0.5154143919924374
500,6,0.05,0.7,1.0,1,0.0,0.6431572357818895,0.5167007571697572
500,4,0.1,0.85,1.0,5,1.0,0.6431621045237704,0.527886030030119
500,6,0.05,0.7,1.0,1,0.1,0.643168275552111,0.5231027474808877
500,5,0.05,0.85,0.7,1,1.0,0.6432510639176389,0.5433477460004222
500,6,0.05,0.85,0.85,3,0.0,0.6432644008410999,0.49460766352860724
500,6,0.1,0.85,1.0,3,0.0,0.6432864080579231,0.5336639429455248
300,6,0.1,0.85,1.0,3,0.0,0.6433490708843386,0.5335479814675961
300,5,0.05,0.85,0.85,3,0.1,0.6433855960720395,0.5013201691147322
300,4,0.05,0.7,0.85,1,0.1,0.6433884514033054,0.5664325508167876
500,6,0.1,0.85,1.0,1,1.0,0.6434458510903911,0.5464759676118872
500,4,0.05,1.0,0.85,5,0.1,0.6435011994551995,0.5293899124426384
300,5,0.1,1.0,1.0,3,0.0,0.6435711481896419,0.5395168505814637
300,6,0.1,0.85,1.0,5,0.1,0.6436772714327188,0.5146506929496194
500,4,0.05,0.85,1.0,1,1.0,0.643696089258816,0.5185492829599214
500,6,0.05,1.0,0.85,5,0.1,0.6437920299124461,0.5411776878384613
500,5,0.1,0.85,1.0,1,0.0,0.6438132969608611,0.501857030244736
